step,episode,episode_step,reward,episode_return,done,scenario_name,load_variance,overload_ratio,sla_count,handover_count,load_imbalance_start,load_imbalance_end,instant_reward_mean,dense_window_reward,episode_terminal_reward,action_direction_reward,terminal_reward_only,use_progress_reward,overloaded_negative_fraction,light_nonnegative_fraction,bias_matrix,target_load_matrix,load_matrix,sla_matrix,ue_count_matrix,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,bias_g0_eMBB,bias_g0_URLLC,bias_g0_mMTC,bias_g1_eMBB,bias_g1_URLLC,bias_g1_mMTC,bias_g2_eMBB,bias_g2_URLLC,bias_g2_mMTC,target_load_g0_eMBB,target_load_g0_URLLC,target_load_g0_mMTC,target_load_g1_eMBB,target_load_g1_URLLC,target_load_g1_mMTC,target_load_g2_eMBB,target_load_g2_URLLC,target_load_g2_mMTC,load_g0_eMBB,load_g0_URLLC,load_g0_mMTC,load_g1_eMBB,load_g1_URLLC,load_g1_mMTC,load_g2_eMBB,load_g2_URLLC,load_g2_mMTC,sla_g0_eMBB,sla_g0_URLLC,sla_g0_mMTC,sla_g1_eMBB,sla_g1_URLLC,sla_g1_mMTC,sla_g2_eMBB,sla_g2_URLLC,sla_g2_mMTC,ue_count_g0_eMBB,ue_count_g0_URLLC,ue_count_g0_mMTC,ue_count_g1_eMBB,ue_count_g1_URLLC,ue_count_g1_mMTC,ue_count_g2_eMBB,ue_count_g2_URLLC,ue_count_g2_mMTC
11,10,1,-7.373844146728516,-7.373844146728516,True,all_offload_balancing,0.6380981532496685,0.5555555555555556,5.0,1,0.2460777429320996,0.6380981532496685,-7.373844039666684,-7.373844039666684,-7.373844039666684,0.2933906962474187,True,False,0.2,1.0,"[[1.0, 0.07874122262001038, 0.017722316086292267], [-0.6597188115119934, 0.26285186409950256, 1.0], [0.7790107131004333, 0.5972008109092712, 1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.8484848484848485], [1.0, 1.0, 0.0], [0.0, 1.0, 1.0]]","[[0.39391874519531395, 0.0, 0.0], [0.5305815732966459, 0.35, 0.0], [0.6200068695889521, 0.35, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 4.0, 2.0], [2.0, 4.0, 5.0]]",1.3236067295074463,0.07874122262001038,0.017722316086292267,-0.6597188115119934,0.26285186409950256,1.207822561264038,0.7790107131004333,0.5972008109092712,1.3840739727020264,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,1.0,0.07874122262001038,0.017722316086292267,-0.6597188115119934,0.26285186409950256,1.0,0.7790107131004333,0.5972008109092712,1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.8484848484848485,1.0,1.0,0.0,0.0,1.0,1.0,0.39391874519531395,0.0,0.0,0.5305815732966459,0.35,0.0,0.6200068695889521,0.35,0.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0
12,11,1,-6.725938320159912,-6.725938320159912,True,all_offload_balancing,0.5266625925113919,0.3333333333333333,4.0,0,0.2460777429320996,0.5266625925113919,-6.725938423058029,-6.725938423058029,-6.725938423058029,-0.21850250164667764,True,False,0.0,0.5,"[[0.8684638142585754, -0.5832250714302063, 0.49902981519699097], [0.09455674886703491, 1.0, -0.31646862626075745], [0.4339369237422943, -0.055454105138778687, 1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.24242424242424243, 0.6060606060606061], [0.7058823529411765, 1.0, 0.0], [0.0, 0.0, 1.0]]","[[0.56831971432364, 0.0, 0.0], [0.3720035519469479, 0.375, 0.0], [0.6203771251288819, 0.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 5.0, 2.0], [2.0, 3.0, 5.0]]",0.8684638142585754,-0.5832250714302063,0.49902981519699097,0.09455674886703491,1.0685584545135498,-0.31646862626075745,0.4339369237422943,-0.055454105138778687,1.27903413772583,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.8684638142585754,-0.5832250714302063,0.49902981519699097,0.09455674886703491,1.0,-0.31646862626075745,0.4339369237422943,-0.055454105138778687,1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.24242424242424243,0.6060606060606061,0.7058823529411765,1.0,0.0,0.0,0.0,1.0,0.56831971432364,0.0,0.0,0.3720035519469479,0.375,0.0,0.6203771251288819,0.0,0.0,5.0,2.0,3.0,3.0,5.0,2.0,2.0,3.0,5.0
13,12,1,-7.854786396026611,-7.854786396026611,True,all_offload_balancing,0.3802514325739658,0.3333333333333333,5.0,1,0.2460777429320996,0.3802514325739658,-7.854786472061392,-7.854786472061392,-7.854786472061392,0.5821888115670946,True,False,0.6666666666666666,1.0,"[[0.8162204027175903, -1.0, 1.0], [0.5346547365188599, -1.0, 0.7430924773216248], [0.7074546217918396, 0.16905531287193298, -0.6892330050468445]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.7878787878787878, 0.0], [0.5882352941176471, 1.0, 0.48484848484848486], [0.7647058823529411, 0.0, 1.0]]","[[0.4590397798699036, 0.4, 0.0], [0.5380027468675244, 0.4, 0.0], [0.810755422493885, 0.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 5.0, 3.0], [2.0, 3.0, 4.0]]",0.8162204027175903,-1.4127197265625,2.115089178085327,0.5346547365188599,-2.9638962745666504,0.7430924773216248,0.7074546217918396,0.16905531287193298,-0.6892330050468445,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.8162204027175903,-1.0,1.0,0.5346547365188599,-1.0,0.7430924773216248,0.7074546217918396,0.16905531287193298,-0.6892330050468445,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.7878787878787878,0.0,0.5882352941176471,1.0,0.48484848484848486,0.7647058823529411,0.0,1.0,0.4590397798699036,0.4,0.0,0.5380027468675244,0.4,0.0,0.810755422493885,0.0,0.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0
14,13,1,-8.947203636169434,-8.947203636169434,True,all_offload_balancing,0.39689827568615443,0.4444444444444444,6.0,1,0.2460777429320996,0.39689827568615443,-8.94720404649428,-8.94720404649428,-8.94720404649428,-0.12207291523615522,True,False,0.25,0.5,"[[0.5147307515144348, -0.3423289656639099, -0.7112354040145874], [-0.06439077109098434, 1.0, -0.27392134070396423], [0.3867732882499695, -1.0, 0.02949417382478714]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.9090909090909091, 0.36363636363636365], [0.0, 1.0, 0.0], [0.0, 0.8484848484848485, 1.0]]","[[0.5879988868626728, 0.42500000000000004, 0.0], [0.2724800766923137, 0.42500000000000004, 0.0], [0.6196366140490225, 0.42500000000000004, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 4.0, 2.0], [2.0, 4.0, 5.0]]",0.5147307515144348,-0.3423289656639099,-0.7112354040145874,-0.06439077109098434,1.0824840068817139,-0.27392134070396423,0.3867732882499695,-1.74056077003479,0.02949417382478714,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.5147307515144348,-0.3423289656639099,-0.7112354040145874,-0.06439077109098434,1.0,-0.27392134070396423,0.3867732882499695,-1.0,0.02949417382478714,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.9090909090909091,0.36363636363636365,0.0,1.0,0.0,0.0,0.8484848484848485,1.0,0.5879988868626728,0.42500000000000004,0.0,0.2724800766923137,0.42500000000000004,0.0,0.6196366140490225,0.42500000000000004,0.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0
15,14,1,-5.9883623123168945,-5.9883623123168945,True,all_offload_balancing,0.46964842581912936,0.3333333333333333,4.0,1,0.2460777429320996,0.46964842581912936,-5.988362481883357,-5.988362481883357,-5.988362481883357,0.11589354525009792,True,False,0.3333333333333333,1.0,"[[1.0, 0.07608316093683243, 1.0], [0.5721540451049805, 0.14679288864135742, 0.43641769886016846], [0.03384757414460182, 0.8789011836051941, -0.5730206370353699]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.0], [0.5294117647058824, 1.0, 0.6666666666666666], [0.35294117647058826, 0.0, 1.0]]","[[0.39782396285523625, 0.0, 0.0], [0.32457597730528914, 0.45000000000000007, 0.0], [0.643437376386108, 0.0, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 5.0, 3.0], [2.0, 3.0, 4.0]]",1.4410980939865112,0.07608316093683243,1.10651695728302,0.5721540451049805,0.14679288864135742,0.43641769886016846,0.03384757414460182,0.8789011836051941,-0.5730206370353699,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,1.0,0.07608316093683243,1.0,0.5721540451049805,0.14679288864135742,0.43641769886016846,0.03384757414460182,0.8789011836051941,-0.5730206370353699,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.0,0.5294117647058824,1.0,0.6666666666666666,0.35294117647058826,0.0,1.0,0.39782396285523625,0.0,0.0,0.32457597730528914,0.45000000000000007,0.0,0.643437376386108,0.0,0.0,5.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,4.0
16,15,1,-6.770807266235352,-6.770807266235352,True,all_offload_balancing,0.362349156519231,0.4444444444444444,5.0,1,0.2460777429320996,0.362349156519231,-6.770807302212425,-6.770807302212425,-6.770807302212425,0.9336008032162985,True,False,1.0,0.5,"[[-1.0, 0.07075735181570053, -0.7765520215034485], [-1.0, -1.0, -0.09300171583890915], [1.0, 1.0, -1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.9696969696969697], [0.0, 1.0, 0.6666666666666666], [0.5294117647058824, 0.6666666666666666, 1.0]]","[[0.550025727764316, 0.0, 0.0], [0.2688354875859995, 0.4750000000000001, 0.0], [0.6067170864000545, 0.4750000000000001, 0.0]]","[[4.0, 2.0, 3.0], [3.0, 5.0, 2.0], [3.0, 3.0, 5.0]]",-2.6640491485595703,0.07075735181570053,-0.7765520215034485,-1.102556824684143,-2.370112657546997,-0.09300171583890915,2.45963191986084,1.2455623149871826,-1.4335483312606812,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-1.0,0.07075735181570053,-0.7765520215034485,-1.0,-1.0,-0.09300171583890915,1.0,1.0,-1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.9696969696969697,0.0,1.0,0.6666666666666666,0.5294117647058824,0.6666666666666666,1.0,0.550025727764316,0.0,0.0,0.2688354875859995,0.4750000000000001,0.0,0.6067170864000545,0.4750000000000001,0.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0
17,16,1,-8.362377166748047,-8.362377166748047,True,all_offload_balancing,0.6601367207427814,0.5555555555555556,5.0,1,0.2460777429320996,0.6601367207427814,-8.362377317767507,-8.362377317767507,-8.362377317767507,0.3290765566958322,True,False,0.4,0.5,"[[1.0, 0.6816052198410034, -0.11483156681060791], [-0.12470079213380814, -1.0, 0.06048528850078583], [-1.0, 0.3956756293773651, 0.6260380148887634]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.9696969696969697, 0.0], [1.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[[0.6593407827557934, 0.4999999999999999, 0.0], [0.33991745474870494, 0.4999999999999999, 0.0], [0.6064501482050931, 0.0, 0.0]]","[[5.0, 3.0, 3.0], [3.0, 4.0, 2.0], [2.0, 3.0, 5.0]]",1.3006339073181152,0.6816052198410034,-0.11483156681060791,-0.12470079213380814,-1.2831144332885742,0.06048528850078583,-1.5574082136154175,0.3956756293773651,0.6260380148887634,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,1.0,0.6816052198410034,-0.11483156681060791,-0.12470079213380814,-1.0,0.06048528850078583,-1.0,0.3956756293773651,0.6260380148887634,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.9696969696969697,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6593407827557934,0.4999999999999999,0.0,0.33991745474870494,0.4999999999999999,0.0,0.6064501482050931,0.0,0.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0
18,17,1,-7.518216609954834,-7.518216609954834,True,all_offload_balancing,0.6136108560350985,0.4444444444444444,5.0,1,0.2460777429320996,0.6136108560350985,-7.518216437063836,-7.518216437063836,-7.518216437063836,0.43912362804015476,True,False,0.75,0.5,"[[-1.0, -1.0, 0.01684875413775444], [-0.7287931442260742, -1.0, -1.0], [1.0, 0.5607450008392334, 0.7175567746162415]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 1.0, 0.6060606060606061], [0.0, 1.0, 0.0], [0.0, 0.0, 1.0]]","[[0.44537329345024423, 0.5249999999999999, 0.0], [0.27262624068515623, 0.5249999999999999, 0.0], [0.6094541469013446, 0.0, 0.0]]","[[5.0, 3.0, 3.0], [3.0, 4.0, 2.0], [2.0, 3.0, 5.0]]",-1.1727421283721924,-1.4642072916030884,0.01684875413775444,-0.7287931442260742,-1.2196511030197144,-1.0959787368774414,1.33016037940979,0.5607450008392334,0.7175567746162415,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-1.0,-1.0,0.01684875413775444,-0.7287931442260742,-1.0,-1.0,1.0,0.5607450008392334,0.7175567746162415,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,1.0,0.6060606060606061,0.0,1.0,0.0,0.0,0.0,1.0,0.44537329345024423,0.5249999999999999,0.0,0.27262624068515623,0.5249999999999999,0.0,0.6094541469013446,0.0,0.0,5.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,5.0
19,18,1,-7.622444152832031,-7.622444152832031,True,all_offload_balancing,0.4673945777018022,0.3333333333333333,5.0,1,0.2460777429320996,0.4673945777018022,-7.622444135934237,-7.622444135934237,-7.622444135934237,0.19572365785845455,True,False,0.3333333333333333,0.3333333333333333,"[[-0.8169882893562317, 0.8038166165351868, -0.23189952969551086], [0.9817836880683899, 0.5195328593254089, -1.0], [8.948915638029575e-05, 0.3350044786930084, 0.6719173789024353]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.0], [0.47058823529411764, 1.0, 0.0], [0.5882352941176471, 0.8484848484848485, 1.0]]","[[0.395882231326669, 0.0, 0.0], [0.26802657292225646, 0.5499999999999999, 0.0], [0.6293455842712521, 0.5499999999999999, 0.0]]","[[4.0, 2.0, 3.0], [3.0, 5.0, 2.0], [3.0, 3.0, 5.0]]",-0.8169882893562317,0.8038166165351868,-0.23189952969551086,0.9817836880683899,0.5195328593254089,-1.748734712600708,8.948915638029575e-05,0.3350044786930084,0.6719173789024353,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-0.8169882893562317,0.8038166165351868,-0.23189952969551086,0.9817836880683899,0.5195328593254089,-1.0,8.948915638029575e-05,0.3350044786930084,0.6719173789024353,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.0,0.47058823529411764,1.0,0.0,0.5882352941176471,0.8484848484848485,1.0,0.395882231326669,0.0,0.0,0.26802657292225646,0.5499999999999999,0.0,0.6293455842712521,0.5499999999999999,0.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0
20,19,1,-8.856217384338379,-8.856217384338379,True,all_offload_balancing,0.4694902610389661,0.3333333333333333,5.0,1,0.2460777429320996,0.4694902610389661,-8.856217577875126,-8.856217577875126,-8.856217577875126,-0.2761755800909466,True,False,0.0,0.3333333333333333,"[[1.0, 1.0, -0.5731630921363831], [-0.4573812484741211, 0.09761280566453934, -0.5119534134864807], [-1.0, 1.0, 0.6026795506477356]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.18181818181818182, 0.48484848484848486], [0.8235294117647058, 1.0, 0.0], [0.0, 0.6666666666666666, 1.0]]","[[0.5436982844088575, 0.0, 0.0], [0.3292001983471373, 0.575, 0.0], [0.6171301611235902, 0.575, 0.0]]","[[5.0, 2.0, 3.0], [3.0, 4.0, 2.0], [2.0, 4.0, 5.0]]",1.9131534099578857,1.2741765975952148,-0.5731630921363831,-0.4573812484741211,0.09761280566453934,-0.5119534134864807,-1.8627344369888306,1.137041687965393,0.6026795506477356,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,1.0,1.0,-0.5731630921363831,-0.4573812484741211,0.09761280566453934,-0.5119534134864807,-1.0,1.0,0.6026795506477356,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.18181818181818182,0.48484848484848486,0.8235294117647058,1.0,0.0,0.0,0.6666666666666666,1.0,0.5436982844088575,0.0,0.0,0.3292001983471373,0.575,0.0,0.6171301611235902,0.575,0.0,5.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,5.0
21,20,1,-7.210290908813477,-7.210290908813477,True,all_offload_balancing,0.4171596076807359,0.5555555555555556,4.0,1,0.2460777429320996,0.4171596076807359,-7.210290824455694,-7.210290824455694,-7.210290824455694,-0.6255479504664739,True,False,0.2,0.3333333333333333,"[[0.7585373520851135, -0.24397681653499603, 0.8211027979850769], [-1.0, 0.9979421496391296, 0.04368617385625839], [-1.0, -0.5746023058891296, 0.4624905288219452]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.18181818181818182, 0.9696969696969697], [0.7647058823529411, 1.0, 0.0], [1.0, 0.0, 1.0]]","[[0.2321839180917025, 0.0, 0.0], [0.48181717439434985, 0.6, 0.0], [0.6594007483321643, 0.0, 0.0]]","[[4.0, 2.0, 3.0], [3.0, 5.0, 2.0], [3.0, 3.0, 5.0]]",0.7585373520851135,-0.24397681653499603,0.8211027979850769,-1.4050039052963257,0.9979421496391296,0.04368617385625839,-1.4900048971176147,-0.5746023058891296,0.4624905288219452,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,0.7585373520851135,-0.24397681653499603,0.8211027979850769,-1.0,0.9979421496391296,0.04368617385625839,-1.0,-0.5746023058891296,0.4624905288219452,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.18181818181818182,0.9696969696969697,0.7647058823529411,1.0,0.0,1.0,0.0,1.0,0.2321839180917025,0.0,0.0,0.48181717439434985,0.6,0.0,0.6594007483321643,0.0,0.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0
22,21,1,-11.955038070678711,-11.955038070678711,True,all_offload_balancing,0.1947996973686394,0.4444444444444444,6.0,1,0.2460777429320996,0.1947996973686394,-11.955038194990344,-11.955038194990344,-11.955038194990344,0.15208108392026687,True,False,0.25,1.0,"[[-1.0, -0.76542729139328, 1.0], [0.12020880728960037, 0.19305847585201263, 0.5611324310302734], [0.20192702114582062, -1.0, 1.0]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.7272727272727273, 0.36363636363636365], [1.0, 1.0, 0.5454545454545454], [0.29411764705882354, 0.8484848484848485, 1.0]]","[[0.6790673909910244, 0.625, 0.0], [0.6345704821214263, 0.625, 0.0], [0.6864270121702617, 0.625, 0.0]]","[[4.0, 2.0, 3.0], [4.0, 5.0, 2.0], [2.0, 3.0, 5.0]]",-1.088111400604248,-0.76542729139328,1.3089799880981445,0.12020880728960037,0.19305847585201263,0.5611324310302734,0.20192702114582062,-1.2981133460998535,2.0668463706970215,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-1.0,-0.76542729139328,1.0,0.12020880728960037,0.19305847585201263,0.5611324310302734,0.20192702114582062,-1.0,1.0,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.7272727272727273,0.36363636363636365,1.0,1.0,0.5454545454545454,0.29411764705882354,0.8484848484848485,1.0,0.6790673909910244,0.625,0.0,0.6345704821214263,0.625,0.0,0.6864270121702617,0.625,0.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,5.0
23,22,1,-9.222607612609863,-9.222607612609863,True,all_offload_balancing,0.5621875318845015,0.4444444444444444,5.0,1,0.2460777429320996,0.5621875318845015,-9.222607799632389,-9.222607799632389,-9.222607799632389,0.1597926840186119,True,False,0.75,0.3333333333333333,"[[-0.6482431292533875, -0.33052942156791687, -0.8713323473930359], [-0.5140672326087952, 1.0, 0.3073418140411377], [-0.03146665170788765, 1.0, -0.510877788066864]]","[[0.88, 0.18, 0.5], [0.5, 0.88, 0.18], [0.18, 0.5, 0.88]]","[[1.0, 0.0, 0.0], [1.0, 1.0, 0.5454545454545454], [0.0, 0.6666666666666666, 1.0]]","[[0.23029274416824133, 0.0, 0.0], [0.7097820285559665, 0.65, 0.0], [0.6195607398774167, 0.65, 0.0]]","[[4.0, 2.0, 3.0], [4.0, 5.0, 2.0], [2.0, 3.0, 5.0]]",-0.6482431292533875,-0.33052942156791687,-0.8713323473930359,-0.5140672326087952,1.3376226425170898,0.3073418140411377,-0.03146665170788765,1.0091232061386108,-0.510877788066864,0.8823529481887817,0.1818181872367859,0.4848484992980957,0.5,0.8787878751754761,0.1818181872367859,0.1764705926179886,0.4848484992980957,0.8787878751754761,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,0.6000000238418579,1.0,0.4000000059604645,0.4000000059604645,0.6000000238418579,1.0,-0.6482431292533875,-0.33052942156791687,-0.8713323473930359,-0.5140672326087952,1.0,0.3073418140411377,-0.03146665170788765,1.0,-0.510877788066864,0.88,0.18,0.5,0.5,0.88,0.18,0.18,0.5,0.88,1.0,0.0,0.0,1.0,1.0,0.5454545454545454,0.0,0.6666666666666666,1.0,0.23029274416824133,0.0,0.0,0.7097820285559665,0.65,0.0,0.6195607398774167,0.65,0.0,4.0,2.0,3.0,4.0,5.0,2.0,2.0,3.0,5.0
